Country Name,Month,Year,Growth rate of vaccine,Difference of growth rate to global average
Senegal,11,2023,0.24733268671193018,-3.5998392643232697
Serbia,02,2021,2.537575465271431,-1.3095964857637687
Serbia,03,2021,0.9025886668821357,-2.9445832841530644
Serbia,04,2021,1.0684582743988684,-2.7787136766363316
Serbia,05,2021,1.0564597310665016,-2.7907122199686984
Serbia,06,2021,0.6991921545365882,-3.1479797964986114
Serbia,07,2021,0.36814829657743886,-3.479023654457761
Serbia,08,2021,1.2064824459285584,-2.6406895051066415
Serbia,09,2021,1.8220445798686955,-2.025127371166504
Serbia,10,2021,1.0076856760575545,-2.839486274977645
Serbia,11,2021,1.3043820121773462,-2.5427899388578536
Serbia,12,2021,0.5006387333904416,-3.346533217644758
Serbia,01,2022,0.38228275923408256,-3.464889191801117
Serbia,02,2022,0.5761409334633195,-3.27103101757188
Serbia,03,2022,0.36277223524423136,-3.4843997157909685
Serbia,04,2022,0.6212438613963391,-3.2259280896388605
Serbia,05,2022,0.6945915583373455,-3.152580392697854
Serbia,06,2022,0.4755533548951233,-3.3716185961400766
Seychelles,02,2021,1.4018435376852478,-2.445328413349952
Seychelles,03,2021,0.4637354733694212,-3.3834364776657786
Seychelles,04,2021,1.1187988409869172,-2.728373110048283
Seychelles,05,2021,0.40177652396019975,-3.4453954270750002
Seychelles,06,2021,0.3098447712418301,-3.53732717979337
Seychelles,07,2021,1.2184126984126984,-2.628759252622501
Seychelles,08,2021,0.9958289885297185,-2.8513429625054814
Seychelles,09,2021,1.7865623313545602,-2.0606096196806396
Seychelles,10,2021,2.0945714285714288,-1.752600522463771
Seychelles,11,2021,0.8253168101939369,-3.021855140841263
Seychelles,12,2021,0.39385382059800667,-3.453318130437193
Seychelles,01,2022,1.9069024286322966,-1.9402695224029032
Seychelles,02,2022,0.5675481632164653,-3.2796237878187346
Seychelles,03,2022,0.44215889790526514,-3.4050130531299345
Seychelles,04,2022,0.18971061093247588,-3.657461340102724
Seychelles,05,2022,5.057142857142857,1.2099709061076571
Seychelles,06,2022,1.1142553944110365,-2.732916556624163
Seychelles,07,2022,1.0804915514592934,-2.7666803995759066
Seychelles,08,2022,1.194436559750213,-2.652735391284987
Seychelles,09,2022,0.3490358799121308,-3.498136071123069
Seychelles,10,2022,1.3748335552596538,-2.4723383957755463
Seychelles,11,2022,0.6322127446061214,-3.2149592064290786
Seychelles,12,2022,0.625,-3.2221719510352
Seychelles,01,2023,0.4726114649681529,-3.374560486067047
Seychelles,02,2023,7.12012987012987,3.27295791909467
Seychelles,03,2023,0.8758057584873228,-2.971366192547877
Seychelles,04,2023,0.3987730061349693,-3.4483989449002306
Sierra Leone,04,2021,0.9994115101687581,-2.8477604408664416
Sierra Leone,05,2021,0.48784903735815377,-3.359322913677046
Sierra Leone,06,2021,1.5962520369364477,-2.250919914098752
Sierra Leone,07,2021,1.4240958379326019,-2.423076113102598
Sierra Leone,08,2021,1.0067251795280976,-2.8404467715071022
Sierra Leone,09,2021,0.9178383436659259,-2.9293336073692737
Sierra Leone,10,2021,6.815502718342395,2.968330767307195
Sierra Leone,11,2021,1.1805330227269575,-2.6666389283082426
Sierra Leone,12,2021,0.11633368741178354,-3.7308382636234163
Sierra Leone,01,2022,13.409956959899223,9.562785008864022
Sierra Leone,02,2022,0.8378291418650275,-3.0093428091701724
Sierra Leone,03,2022,2.2360153573050408,-1.611156593730159
Sierra Leone,04,2022,0.07719700043457038,-3.7699749506006293
Sierra Leone,05,2022,0.819419988261032,-3.027751962774168
Sierra Leone,06,2022,8.797271558109626,4.950099607074426
Sierra Leone,07,2022,0.040668000122423484,-3.8065039509127763
Sierra Leone,08,2022,58.735059760956176,54.887887809920976
Sierra Leone,09,2022,0.8406240461251484,-3.006547904910051
Sierra Leone,10,2022,1.3061866628495389,-2.540985288185661
Sierra Leone,11,2022,0.9821853292153624,-2.8649866218198374
Sierra Leone,12,2022,2.21290603017434,-1.6342659208608596
Sierra Leone,01,2023,0.15106670776130843,-3.6961052432738914
Sierra Leone,02,2023,2.2758675443154917,-1.5713044067197082
Sierra Leone,03,2023,2.1044605550873006,-1.7427113959478993
Sierra Leone,04,2023,0.004358309277573266,-3.8428136417576266
Sierra Leone,05,2023,108.51617095004332,104.66899899900812
Sierra Leone,06,2023,1.1155400227107668,-2.731631928324433
Sierra Leone,07,2023,0.025110130058354628,-3.8220618209768453
Singapore,01,2021,128.3621227887617,124.5149508377265
Singapore,02,2021,3.286809205287466,-0.5603627457477338
Singapore,03,2021,2.2080866355656097,-1.6390853154695901
Singapore,04,2021,1.6588655702355088,-2.188306380799691
Singapore,05,2021,0.9389413583084851,-2.9082305927267145
Singapore,06,2021,1.1594715265918665,-2.6877004244433333
Singapore,07,2021,1.4057824917406319,-2.4413894592945677
Singapore,08,2021,0.6533924482016208,-3.193779502833579
Singapore,09,2021,0.41212023555808236,-3.4350517154771176
Singapore,10,2021,1.4259747941216616,-2.4211971569135384
Singapore,11,2021,0.9102151735198467,-2.936956777515353
Singapore,12,2021,1.058295513767046,-2.788876437268154
Singapore,01,2022,1.5787423958512443,-2.2684295551839555
Singapore,02,2022,0.6418187006069829,-3.205353250428217
Singapore,03,2022,0.4404115371300508,-3.406760413905149
Singapore,04,2022,0.5949182132700458,-3.252253737765154
Singapore,05,2022,0.8858949905580702,-2.9612769604771296
Singapore,06,2022,0.6308457491244862,-3.2163262019107135
Singapore,07,2022,0.5679441318842683,-3.2792278191509316
Singapore,08,2022,0.7877398982157091,-3.0594320528194907
Singapore,09,2022,0.8272376994613786,-3.0199342515738214
Singapore,10,2022,0.7020664399686111,-3.1451055110665886
Singapore,11,2022,,
Singapore,12,2022,,
Singapore,01,2023,,
Sint Maarten (Dutch part),06,2021,1.5067615202204705,-2.340410430814729
Sint Maarten (Dutch part),07,2021,0.6636079249217935,-3.183564026113406
Sint Maarten (Dutch part),08,2021,0.4944951242529097,-3.35267682678229
Sint Maarten (Dutch part),09,2021,0.4618758434547908,-3.385296107580409
Sint Maarten (Dutch part),10,2021,0.8085553997194951,-3.038616551315705
Sint Maarten (Dutch part),11,2021,0.9197080291970803,-2.9274639218381195
Sint Maarten (Dutch part),12,2021,0.7052023121387283,-3.1419696388964713
Sint Maarten (Dutch part),01,2022,10.750348675034868,6.9031767239996675
Sint Maarten (Dutch part),02,2022,0.1891034117958212,-3.6580685392393786
Sint Maarten (Dutch part),03,2022,0.3622545915136162,-3.4849173595215834
Sint Maarten (Dutch part),04,2022,0.9205776173285198,-2.9265943337066798
Sint Maarten (Dutch part),05,2022,1.0,-2.8471719510352
Sint Maarten (Dutch part),06,2022,0.8901960784313725,-2.9569758726038273
Sint Maarten (Dutch part),07,2022,0.7387580299785867,-3.108413921056613
Sint Maarten (Dutch part),08,2022,1.9239766081871346,-1.9231953428480653
Sint Maarten (Dutch part),09,2022,0.9197530864197531,-2.9274188646154466
Sint Maarten (Dutch part),10,2022,0.42174629324546953,-3.4254256577897304
Sint Maarten (Dutch part),11,2022,1.0408163265306123,-2.8063556245045875
Sint Maarten (Dutch part),12,2022,1.0568181818181819,-2.7903537692170177
Sint Maarten (Dutch part),01,2023,1.0,-2.8471719510352
Sint Maarten (Dutch part),02,2023,1.0,-2.8471719510352
Sint Maarten (Dutch part),03,2023,1.0,-2.8471719510352
Slovakia,02,2021,1.9980613086587398,-1.84911064237646
Slovakia,03,2021,1.4883669741555015,-2.358804976879698
Slovakia,04,2021,1.3129818313193071,-2.534190119715893
Slovakia,05,2021,1.518948140109446,-2.3282238109257536
Slovakia,06,2021,0.9991792463510132,-2.8479927046841866
Slovakia,07,2021,0.531144213169314,-3.316027737865886
Slovakia,08,2021,0.5249943925783477,-3.3221775584568523
Slovakia,09,2021,0.5548058725171343,-3.2923660785180653
Slovakia,10,2021,1.3000251845250779,-2.5471467665101217
Slovakia,11,2021,0.5954050002026015,-3.2517669508325984
Slovakia,12,2021,0.7609161065471745,-3.0862558444880253
Slovakia,01,2022,4.889179698575759,1.0420077475405596
Slovakia,02,2022,0.2022814921190082,-3.6448904589161915
Slovakia,03,2022,0.2308544536496887,-3.616317497385511
Slovakia,04,2022,0.4419575450750511,-3.4052144059601486
Slovakia,05,2022,0.5556535371350186,-3.291518413900181
Slovakia,06,2022,0.6138083810227063,-3.2333635700124934
Slovakia,07,2022,1.0488589818607372,-2.7983129691744626
Slovenia,01,2021,1.9537545174675413,-1.8934174335676586
Slovenia,02,2021,1.4732953994374576,-2.3738765515977422
Slovenia,03,2021,1.8328541154699485,-2.0143178355652513
Slovenia,04,2021,1.4148339897455269,-2.432337961289673
Slovenia,05,2021,1.63297018479493,-2.2142017662402695
Slovenia,06,2021,0.9907242054068431,-2.8564477456283566
Slovenia,07,2021,0.5392575346009572,-3.307914416434243
Slovenia,08,2021,0.707048778232323,-3.140123172802877
Slovenia,09,2021,1.425746668906781,-2.4214252821284186
Slovenia,10,2021,0.6334150572657592,-3.2137568937694407
Slovenia,11,2021,2.2311599724248032,-1.6160119786103966
Slovenia,12,2021,0.7432399944325644,-3.1039319566026355
Slovenia,01,2022,0.6972462313304739,-3.1499257197047257
Slovenia,02,2022,0.34766454001520614,-3.4995074110199935
Slovenia,03,2022,0.26177831662710677,-3.585393634408093
Slovenia,04,2022,0.7594214707679772,-3.0877504802672227
Slovenia,05,2022,0.472863436123348,-3.374308514911852
Slovenia,06,2022,0.5270140357623534,-3.3201579152728464
Slovenia,07,2022,0.9252914164606146,-2.9218805345745853
Solomon Islands,04,2021,1.8123,-2.0348719510352
Solomon Islands,05,2021,1.5836366513688875,-2.2635352996663123
Solomon Islands,06,2021,0.5194778497276185,-3.327694101307581
Solomon Islands,07,2021,3.334950514263536,-0.512221436771664
Solomon Islands,08,2021,1.7555002545104914,-2.0916716965247084
Solomon Islands,09,2021,1.573216397319669,-2.273955553715531
Solomon Islands,10,2021,0.7889605792763091,-3.058211371758891
Solomon Islands,11,2021,1.2245535356771042,-2.6226184153580956
Solomon Islands,12,2021,0.8114724840951562,-3.0356994669400437
Solomon Islands,01,2022,0.710810666950551,-3.136361284084649
Solomon Islands,02,2022,1.0947004416298642,-2.7524715094053356
Solomon Islands,03,2022,2.0275613747954173,-1.8196105762397825
Solomon Islands,04,2022,1.1868895850434724,-2.660282365991727
Solomon Islands,05,2022,0.363695215007851,-3.483476736027349
Solomon Islands,06,2022,0.4832062307317865,-3.3639657203034132
Solomon Islands,07,2022,2.133913900755833,-1.7132580502793666
Solomon Islands,08,2022,1.0253784505788068,-2.821793500456393
Solomon Islands,09,2022,0.45798924160921284,-3.389182709425987
Solomon Islands,10,2022,4.692426823602292,0.8452548725670925
Somalia,05,2021,0.7537154377880184,-3.0934565132471814
Somalia,06,2021,8.61251952421002,4.76534757317482
Somalia,07,2021,0.9483055485110984,-2.8988664025241015
Somalia,08,2021,0.23537064877992367,-3.611801302255276
Somalia,09,2021,12.249748575259806,8.402576624224606
Somalia,10,2021,0.9800650279620237,-2.8671069230731763
Somalia,11,2021,2.2511167140932393,-1.5960552369419605
Somalia,12,2021,1.0987918283664055,-2.7483801226687943
Somalia,01,2022,0.25824004836888387,-3.588931902666316
Somalia,02,2022,1.5279157728350456,-2.3192561782001544
Somalia,03,2022,3.5464470598646076,-0.3007248911705922
Somalia,04,2022,0.3475790257313884,-3.4995929253038116
Somalia,05,2022,0.5120918657180729,-3.335080085317127
Somalia,06,2022,3.4238528083106243,-0.4233191427245755
Somalia,07,2022,1.3643987312471397,-2.48277321978806
Somalia,08,2022,1.5929733414741036,-2.2541986095610964
Somalia,09,2022,1.424116973487184,-2.423054977548016
Somalia,10,2022,1.8929355138327848,-1.954236437202415
Somalia,11,2022,0.06776579350194445,-3.7794061575332556
Somalia,12,2022,2.226899775795449,-1.6202721752397506
Somalia,01,2023,0.65885463062912,-3.18831732040608
Somalia,02,2023,0.7717214935141457,-3.075450457521054
Somalia,03,2023,1.0,-2.8471719510352
Somalia,04,2023,1.0,-2.8471719510352
Somalia,05,2023,2.006886943305416,-1.8402850077297837
Somalia,06,2023,1.0393222300816667,-2.8078497209535334
Somalia,07,2023,1.0,-2.8471719510352
South Africa,03,2021,1.3564903127325774,-2.4906816383026227
South Africa,04,2021,0.34481354738614234,-3.5023584036490574
South Africa,05,2021,9.386577731858514,5.539405780823314
South Africa,06,2021,3.010503624043147,-0.836668326992053
South Africa,07,2021,2.18950098792547,-1.6576709631097297
South Africa,08,2021,1.15463276191543,-2.6925391891197696
South Africa,09,2021,1.0494352376613565,-2.797736713373843
South Africa,10,2021,0.9535869677230606,-2.893584983312139
South Africa,11,2021,0.6832001968315269,-3.163971754203673
South Africa,12,2021,0.7528994418609296,-3.09427250917427
South Africa,01,2022,0.7577626886239561,-3.0894092624112437
South Africa,02,2022,0.9330217636988476,-2.914150187336352
South Africa,03,2022,1.165180969161634,-2.681990981873566
South Africa,04,2022,0.6147238685040384,-3.2324480825311612
South Africa,05,2022,0.9760519859980495,-2.8711199650371504
South Africa,06,2022,0.6549771920018751,-3.192194759033325
South Africa,07,2022,0.4765897673391524,-3.3705821836960475
South Africa,08,2022,0.7135147653084856,-3.1336571857267144
South Africa,09,2022,0.7144381277529682,-3.1327338232822317
South Africa,10,2022,0.8522246975785462,-2.9949472534566537
South Africa,11,2022,1.03557915907234,-2.81159279196286
South Africa,12,2022,0.6877859681066635,-3.1593859829285362
South Africa,01,2023,2.2110445853445233,-1.6361273656906765
South Africa,02,2023,0.9886121682565762,-2.8585597827786238
South Africa,03,2023,0.46500229981021735,-3.3821696512249826
South Africa,04,2023,1.0082707423580786,-2.8389012086771213
South Africa,05,2023,0.5496239903444434,-3.2975479606907565
South Africa,06,2023,9.86662049415327,6.01944854311807
South Africa,07,2023,1.264133186976313,-2.5830387640588865
South Africa,08,2023,1.0,-2.8471719510352
South Africa,09,2023,1.0,-2.8471719510352
South Korea,03,2021,20.839757729383233,16.992585778348033
South Korea,04,2021,2.425724170585009,-1.4214477804501908
South Korea,05,2021,1.8876109962102698,-1.95956095482493
South Korea,06,2021,2.9357256848074558,-0.911446266227744
South Korea,07,2021,0.44662720443389264,-3.400544746601307
South Korea,08,2021,3.101978929743338,-0.7451930212918616
South Korea,09,2021,1.1293220018266916,-2.7178499492085084
South Korea,10,2021,0.7914028338712668,-3.055769117163933
South Korea,11,2021,0.4855419393133914,-3.3616300117218083
South Korea,12,2021,2.2047159195057837,-1.642456031529416
South Korea,01,2022,0.70798072902544,-3.1391912220097598
South Korea,02,2022,0.45352831327042364,-3.393643637764776
South Korea,03,2022,0.345840517876359,-3.5013314331588408
South Korea,04,2022,0.9607590147186802,-2.8864129363165194
South Korea,05,2022,1.4181592235373484,-2.4290127274978515
South Korea,06,2022,0.18705291186685094,-3.660119039168349
South Korea,07,2022,2.3730656780299606,-1.4741062730052392
South Korea,08,2022,1.434131763207632,-2.413040187827568
South Korea,09,2022,0.2188808343855774,-3.6282911166496223
South Korea,10,2022,0.45931248327640756,-3.3878594677587923
South Korea,11,2022,0.7226363772231356,-3.1245355738120644
South Korea,12,2022,0.2169651363702424,-3.6302068146649575
South Korea,01,2023,,
South Korea,02,2023,,
South Korea,03,2023,,
South Korea,04,2023,,
South Korea,05,2023,,
South Sudan,05,2021,1.559556629245417,-2.287615321789783
South Sudan,06,2021,5.365261382799326,1.518089431764126
South Sudan,07,2021,0.4789579752237567,-3.368213975811443
South Sudan,08,2021,0.012571107521595617,-3.8346008435136043
South Sudan,09,2021,279.88,276.0328280489648
South Sudan,10,2021,0.518443077543612,-3.328728873491588
South Sudan,11,2021,3.924624516951516,0.07745256591631611
South Sudan,12,2021,0.48023588945881285,-3.366936061576387
South Sudan,01,2022,1.1632780261348006,-2.6838939249003992
South Sudan,02,2022,4.200383812395875,0.3532118613606756
South Sudan,03,2022,0.3122798869925307,-3.534892064042669
South Sudan,04,2022,1.2360364942620083,-2.6111354567731917
South Sudan,05,2022,2.4112043992733345,-1.4359675517618653
South Sudan,06,2022,1.8921196272544258,-1.955052323780774
South Sudan,07,2022,0.6883037933643142,-3.1588681576708857
South Sudan,08,2022,0.9922210833583407,-2.854950867676859
South Sudan,09,2022,1.541864292328283,-2.3053076587069166
South Sudan,10,2022,0.14126381502409838,-3.7059081360111015
South Sudan,11,2022,0.6027137524441548,-3.244458198591045
South Sudan,12,2022,3.447750642673522,-0.3994213083616778
South Sudan,01,2023,0.3652313786017796,-3.48194057243342
South Sudan,02,2023,37.53718500307314,33.69001305203794
South Sudan,03,2023,0.3350184108822008,-3.512153540152999
South Sudan,04,2023,2.971183644812188,-0.8759883062230118
South Sudan,05,2023,0.12855436411042714,-3.718617586924773
South Sudan,06,2023,0.06025917926565875,-3.786912771769541
South Sudan,07,2023,1.0,-2.8471719510352
South Sudan,08,2023,1.0,-2.8471719510352
South Sudan,09,2023,4.246774193548387,0.39960224251318754
South Sudan,10,2023,2.410507880910683,-1.4366640701245168
Spain,02,2021,1.3621911842286663,-2.4849807668065336
Spain,03,2021,1.6932902714549636,-2.1538816795802362
Spain,04,2021,2.1429380467311385,-1.7042339043040613
Spain,05,2021,1.282560243613393,-2.5646117074218067
Spain,06,2021,1.3283207047154117,-2.5188512463197883
Spain,07,2021,1.063144477368255,-2.784027473666945
Spain,08,2021,0.6454699932853628,-3.201701957749837
Spain,09,2021,0.487777348222463,-3.3593946028127366
Spain,10,2021,0.39844875531879254,-3.4487231957164073
Spain,11,2021,2.413769245999524,-1.4334027050356757
Spain,12,2021,1.645789597201123,-2.201382353834077
Spain,01,2022,0.8468830955738126,-3.0002888554613873
Spain,02,2022,0.46502214359745353,-3.382149807437746
Spain,03,2022,0.4651086916652241,-3.3820632593699758
Spain,04,2022,0.32392681170107807,-3.5232451393341218
Spain,05,2022,0.7937216944955032,-3.053450256539697
Spain,06,2022,1.0129130984135897,-2.83425885262161
Spain,07,2022,0.9884491812247569,-2.858722769810443
Spain,08,2022,0.4481631557173816,-3.399008795317818
Spain,09,2022,0.7570974255100922,-3.0900745255251074
Spain,10,2022,27.877434001318722,24.030262050283522
Spain,11,2022,1.0995954616926011,-2.747576489342599
Spain,12,2022,0.3748051410275449,-3.472366810007655
Spain,01,2023,0.7176524678876779,-3.129519483147522
Spain,02,2023,0.4162828282383166,-3.4308891227968834
Spain,03,2023,0.4267447625416518,-3.420427188493548
Spain,04,2023,0.4199285075960679,-3.427243443439132
Spain,05,2023,0.5888636018813533,-3.2583083491538467
Sri Lanka,02,2021,5.540187016918004,1.6930150658828045
Sri Lanka,03,2021,1.0318826233436287,-2.815289327691571
Sri Lanka,04,2021,0.09796715088377711,-3.7492048001514227
Sri Lanka,05,2021,16.73457293132825,12.887400980293048
Sri Lanka,06,2021,1.848171838775453,-1.9990001122597467
Sri Lanka,07,2021,3.9128897486703877,0.06571779763518792
Sri Lanka,08,2021,1.2328740921019739,-2.614297858933226
Sri Lanka,09,2021,0.8317033697661208,-3.015468581269079
Sri Lanka,10,2021,0.3626233926407847,-3.4845485583944154
Sri Lanka,11,2021,0.45740906324495695,-3.389762887790243
Sri Lanka,12,2021,3.3340383624523664,-0.5131335885828334
Sri Lanka,01,2022,0.550033827530047,-3.2971381235051527
Sri Lanka,02,2022,1.3233992710734468,-2.523772679961753
Sri Lanka,03,2022,0.4580244577647065,-3.3891474932704932
Sri Lanka,04,2022,0.1721754886599382,-3.674996462375262
Sri Lanka,05,2022,0.5164691293371342,-3.3307028216980656
Sri Lanka,06,2022,0.6289261717801344,-3.2182457792550654
Sri Lanka,07,2022,0.765504235454152,-3.0816677155810477
Sri Lanka,08,2022,2.585755235289434,-1.2614167157457659
Sri Lanka,09,2022,1.5539816021161514,-2.2931903489190484
Sri Lanka,10,2022,0.47787621645284034,-3.3692957345823595
Sudan,04,2021,2.8194992202225477,-1.027672730812652
Sudan,05,2021,1.3150743707093822,-2.532097580325818
Sudan,06,2021,1.79281830030111,-2.0543536507340896
Sudan,07,2021,0.46078377081256694,-3.386388180222633
Sudan,08,2021,2.470845561769755,-1.376326389265445
Sudan,09,2021,1.0315520971593573,-2.815619853875843
Sudan,10,2021,1.0260598028747874,-2.8211121481604122
Sudan,11,2021,2.623760670622626,-1.2234112804125736
Sudan,12,2021,0.5291309872922776,-3.3180409637429222
Sudan,01,2022,1.4320438656190064,-2.4151280854161934
Sudan,02,2022,3.5877512912857963,-0.25942065974940354
Sudan,03,2022,0.3815158212225385,-3.465656129812661
Sudan,04,2022,0.5477946832716584,-3.2993772677635413
Sudan,05,2022,2.042424287021298,-1.804747664013902
Sudan,06,2022,1.0273440743874362,-2.8198278766477634
Sudan,07,2022,0.7544961921667103,-3.0926757588684897
Sudan,08,2022,1.0,-2.8471719510352
Sudan,09,2022,1.0,-2.8471719510352
Sudan,10,2022,1.0,-2.8471719510352
Sudan,11,2022,2.614689583920353,-1.2324823671148466
Sudan,12,2022,0.8900498249409484,-2.9571221260942515
Sudan,01,2023,1.1394655062019337,-2.707706444833266
Sudan,02,2023,1.3195381464595195,-2.5276338045756805
Sudan,03,2023,1.5505718933857313,-2.2966000576494685
Sudan,04,2023,1.2887622039543407,-2.558409747080859
Suriname,03,2021,2.153376076938489,-1.6937958740967107
Suriname,04,2021,0.7155298906612392,-3.1316420603739608
Suriname,05,2021,2.767584881486227,-1.0795870695489729
Suriname,06,2021,2.5779109789505723,-1.2692609720846275
Suriname,07,2021,0.44680661089136314,-3.4003653401438365
Suriname,08,2021,1.7391566992871814,-2.1080152517480184
Suriname,09,2021,0.7960213076886815,-3.051150643346518
Suriname,10,2021,0.7517623145785581,-3.0954096364566417
Suriname,11,2021,0.5540298863365393,-3.2931420646986607
Suriname,12,2021,0.49135228433548206,-3.355819666699718
Suriname,01,2022,0.5970824215900802,-3.2500895294451198
Suriname,02,2022,0.6128336478835266,-3.2343383031516733
Suriname,03,2022,0.5556195965417867,-3.291552354493413
Suriname,04,2022,0.27635431918008785,-3.570817631855112
Suriname,05,2022,0.5643693107932379,-3.282802640241962
Sweden,02,2021,1.6128222715093397,-2.2343496795258604
Sweden,03,2021,1.559019778741379,-2.2881521722938207
Sweden,04,2021,1.9516040989800223,-1.8955678520551775
Sweden,05,2021,1.1667971046887504,-2.6803748463464494
Sweden,06,2021,1.4743090352166293,-2.372862915818571
Sweden,07,2021,0.8360410020353587,-3.011130948999841
Sweden,08,2021,0.844307261402775,-3.0028646896324247
Sweden,09,2021,0.5972722726775801,-3.24989967835762
Sweden,10,2021,0.6695321120431794,-3.1776398389920204
Sweden,11,2021,1.667034361814582,-2.180137589220618
Sweden,12,2021,1.3039526163448423,-2.5432193346903578
Sweden,01,2022,0.9839199381884142,-2.8632520128467855
Sweden,02,2022,0.7323501548656816,-3.1148217961695184
Sweden,03,2022,0.4809945196224663,-3.3661774314127335
Sweden,04,2022,1.3085992682111107,-2.538572682824089
Sweden,05,2022,0.7188497582580894,-3.1283221927771105
Sweden,06,2022,0.33798214998184806,-3.5091898010533518
Sweden,07,2022,0.5639185145800102,-3.2832534364551895
Sweden,08,2022,0.9916004815723899,-2.85557146946281
Sweden,09,2022,11.325339851788872,7.478167900753672
Sweden,10,2022,0.6570450416841709,-3.190126909351029
Sweden,11,2022,0.44019871645767694,-3.406973234577523
Sweden,12,2022,0.8434586686174104,-3.0037132824177895
Sweden,01,2023,0.4138171989614222,-3.4333547520737775
Sweden,02,2023,0.3611904349174779,-3.485981516117722
Sweden,03,2023,5.629686730476863,1.7825147794416636
Sweden,04,2023,0.5943957161775714,-3.2527762348576283
Sweden,05,2023,0.5935939654575334,-3.2535779855776665
Sweden,06,2023,0.31015237420269315,-3.5370195768325066
Sweden,07,2023,0.28062642970262186,-3.566545521332578
Sweden,08,2023,2.3706598334401026,-1.4765121175950973
Sweden,09,2023,0.8257322748425951,-3.0214396761926046
Sweden,10,2023,8.670265029088558,4.823093078053358
Sweden,11,2023,11.302629709662707,7.455457758627507
Sweden,12,2023,0.22201178861630044,-3.6251601624188994
Sweden,01,2024,0.16688132532782796,-3.680290625707372
Sweden,02,2024,0.3485771391960369,-3.4985948118391628
Switzerland,01,2021,23.017119502888004,19.169947551852804
Switzerland,02,2021,2.074544771132643,-1.7726271799025568
Switzerland,03,2021,1.268935993049019,-2.578235957986181
Switzerland,04,2021,1.70468895924253,-2.1424829917926695
Switzerland,05,2021,1.7713396279176878,-2.075832323117512
Switzerland,06,2021,1.2167809177025655,-2.6303910333326344
Switzerland,07,2021,0.6096569902923364,-3.2375149607428635
Switzerland,08,2021,0.41604736226081473,-3.4311245887743853
Switzerland,09,2021,1.3050181178959095,-2.5421538331392903
Switzerland,10,2021,0.8072529391265193,-3.0399190119086805
Switzerland,11,2021,1.167981038569274,-2.679190912465926
Switzerland,12,2021,2.30065982750614,-1.5465121235290598
Switzerland,01,2022,0.8487479512592899,-2.99842399977591
Switzerland,02,2022,0.20588019609707076,-3.641291754938129
Switzerland,03,2022,0.21289096058662793,-3.634280990448572
Switzerland,04,2022,0.635954809696172,-3.211217141339028
Switzerland,05,2022,0.8057864215881257,-3.041385529447074
Switzerland,06,2022,1.1154229660171935,-2.7317489850180063
Switzerland,07,2022,2.7331388483711883,-1.1140331026640116
Switzerland,08,2022,0.7658430812175994,-3.0813288698176002
Switzerland,09,2022,0.493987122562769,-3.353184828472431
Switzerland,10,2022,8.105990887355077,4.2588189363198765
Switzerland,11,2022,0.9862162448610747,-2.860955706174125
Switzerland,12,2022,0.39648896146563123,-3.4506829895695685
Switzerland,01,2023,0.29999195535955886,-3.547179995675641
Switzerland,02,2023,0.3662034145325838,-3.480968536502616
Switzerland,03,2023,0.42201778216843666,-3.4251541688667633
Switzerland,04,2023,0.3622763726095003,-3.4848955784256996
Switzerland,05,2023,0.5594202898550724,-3.2877516611801276
Switzerland,06,2023,0.5789883268482491,-3.2681836241869506
Switzerland,07,2023,0.8363794604003482,-3.0107924906348518
Syria,03,2021,,
Syria,04,2021,4.7318181818181815,0.8846462307829817
Syria,05,2021,2.049165309446254,-1.798006641588946
Syria,06,2021,4.302754624923765,0.45558267388856555
Syria,07,2021,1.7740993297337553,-2.0730726213014448
Syria,08,2021,0.83498418590557,-3.01218776512963
Syria,09,2021,3.0041665000599784,-0.8430054509752214
Syria,10,2021,0.7021934362983686,-3.144978514736831
Syria,11,2021,1.4444607404205392,-2.402711210614661
Syria,12,2021,2.534582619908259,-1.312589331126941
Syria,01,2022,0.5995734718226378,-3.247598479212562
Syria,02,2022,0.40481003072436794,-3.442361920310832
Syria,03,2022,0.9511503240716607,-2.896021626963539
Syria,04,2022,1.1561780359855904,-2.690993915049609
Syria,05,2022,0.749700334234717,-3.0974716168004828
Syria,06,2022,1.7704189987390218,-2.076752952296178
Syria,07,2022,0.7351396442790115,-3.1120323067561886
Syria,08,2022,0.6949001020485617,-3.152271848986638
Syria,09,2022,0.7787212474657723,-3.0684507035694275
Syria,10,2022,0.6583593265083244,-3.1888126245268755
Syria,11,2022,0.9281673788997851,-2.9190045721354148
Syria,12,2022,0.8593780181572339,-2.987793932877966
Syria,01,2023,0.5695884962521034,-3.2775834547830964
Syria,02,2023,1.0849602961370828,-2.762211654898117
Syria,03,2023,1.0,-2.8471719510352
Syria,04,2023,1.0,-2.8471719510352
Taiwan,04,2021,0.9175581923101861,-2.9296137587250137
Taiwan,05,2021,8.86221012894053,5.01503817790533
Taiwan,06,2021,4.262149134768984,0.41497718373378456
Taiwan,07,2021,3.5629002655731576,-0.2842716854620422
Taiwan,08,2021,0.5633056632384137,-3.283866287796786
Taiwan,09,2021,1.3485365484524827,-2.498635402582717
Taiwan,10,2021,2.0741215156001975,-1.7730504354350023
Taiwan,11,2021,0.7749938011405901,-3.0721781498946097
Taiwan,12,2021,0.5354201323449611,-3.311751818690239
Taiwan,01,2022,1.988551406345933,-1.8586205446892667
Taiwan,02,2022,0.7524914934489831,-3.094680457586217
