Country Name,Month,Source Name (URL,Total Administered Vaccines
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/a2c5c9f4c18a4c7b98885afcde8aef53.shtml,837000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/a82d737ea6154c9da1fd2a118f56e6e3.shtml,206000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/ae073fd303d44890b5133f0ce51610c5.shtml,3354000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/cbf3d637f9b943f3ae990163343906e5.shtml,2941000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/e206205b15c04e098cd454a4132154dc.shtml,2429000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/f2441848fae64114b7a1163ad1b0a53f.shtml,3449000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202209/f99ff974a84d436c9a9f9b85ab95cab3.shtml,3577000
China,09/2022,http://www.nhc.gov.cn/jkj/s7915/202210/1cafe0cb9069476bafebedc8adb7f5b3.shtml,4133000
China,09/2022,http://www.nhc.gov.cn/xcs/s3574/202209/6633cf47a8e640c1863c4c2858532957.shtml,1182000
China,09/2022,http://www.nhc.gov.cn/xcs/s3574/202209/81ac71236c4f47cc8843f71dfb9b8aa1.shtml,3852000
India,09/2022,https://dashboard.cowin.gov.in/,61272361
Ireland,09/2022,https://covid19ireland-geohive.hub.arcgis.com/,11987
Scotland,09/2022,https://coronavirus.data.gov.uk/details/vaccinations,
Thailand,09/2022,https://ddc.moph.go.th/covid19-dashboard/,606164
Trinidad and Tobago,09/2022,https://services3.arcgis.com/x3I4DqUw3b3MfTwQ/arcgis/rest/services/service_7a519502598f492a9094fd0ad503cf80/FeatureServer/0/query,1198
United Kingdom,09/2022,https://coronavirus.data.gov.uk/details/vaccinations,
United States,09/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,13633621
Bhutan,10/2022,https://data.who.int/dashboards/covid19/,35834
Bolivia,10/2022,https://github.com/dquintani/vacunacion/,14948
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/077911bc37a346a3b6d15249d0c4a167.shtml,2732000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/0b8c6423c46644e0ae793d3fb68a09cd.shtml,2559000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/21db89e8211d4ee3811d4597852e0198.shtml,1516000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/244af8e15e594d0ea299332167fed5b4.shtml,995000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/49ab1f0e6b8c4078a58b17a052dee8cf.shtml,1311000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/49c4ec373e1e4ebc846e620204657c95.shtml,1236000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/4ca11b2ae6774b6cbd176968365fc12a.shtml,252000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/535d95484f6c46b5b56421e22fa6473d.shtml,1120000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/5902540cd6ff443ea29c4acee7942956.shtml,1412000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/620100bb2c404d88a0da550d5ec5b9dc.shtml,2442000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/62608d1b29444d3a8530259bfff81763.shtml,1851000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/6da2c827b2684624a5d205cae53b45dc.shtml,119000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/724cb1418db64b26a2e52dc2c47541a9.shtml,2121000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/86810e7310d74e7bbe75f4ec43b329cd.shtml,0
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/8cfe270e67164dc8ae00104b78146325.shtml,2235000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/a098056eeec545bd9975dc9d3d524677.shtml,1954000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/b2c0cfd6965643b9b0e3409d7815a92e.shtml,762000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/b6fdfdd2755b40ad865d32e2469e42a8.shtml,653000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/c503554bfc88448998a8677a517d1b30.shtml,52000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/c68733c91bb74c20a8be484e109c110d.shtml,1622000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/d041a6d5b38c456382a24e90be8ce3c1.shtml,2654000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/e2074138aa4147ea9d1197d9346dc877.shtml,320000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/e3f333c107824eafa91bd24ba2bcea72.shtml,476000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/ee27c9d130e84107a4c018cb577d3675.shtml,1731000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/f97c250b492d4f508841d06e97fbb6fa.shtml,381000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/f9b01e253af848e686f72a7eb6b16bbf.shtml,550000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/fa10b063e34c41efbdc09eb9491d394a.shtml,195000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/fe4d6c41b2514b82940deee987a32c19.shtml,2333000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202210/ff93394c69084cdca068d70ad33a1b10.shtml,2027000
China,10/2022,http://www.nhc.gov.cn/jkj/s7915/202211/f808a6420e584b9583fd982a7274f8a4.shtml,2836000
China,10/2022,http://www.nhc.gov.cn/xcs/s3574/202210/73d717e4fd82496b8075a6aa69e9d038.shtml,885000
Comoros,10/2022,https://data.who.int/dashboards/covid19/,
Dominica,10/2022,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,8
El Salvador,10/2022,https://covid19.gob.sv/,
Georgia,10/2022,https://vaccines.ncdc.ge/vaccinationprocess/,
India,10/2022,https://dashboard.cowin.gov.in/,9380502
Ireland,10/2022,https://covid19ireland-geohive.hub.arcgis.com/,17072
Oman,10/2022,https://data.who.int/dashboards/covid19/,
Palestine,10/2022,https://covid19.who.int/,
Solomon Islands,10/2022,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,96013
Sri Lanka,10/2022,https://data.who.int/dashboards/covid19/,121599
United States,10/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,19082984
Zimbabwe,10/2022,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,10160
China,11/2022,http://www.nhc.gov.cn/jkj/s7915/202211/1443f91248a94e77bea613a560257c0b.shtml,317000
China,11/2022,http://www.nhc.gov.cn/jkj/s7915/202211/887241104abe47d0b4ac2c9d5d17e93d.shtml,214000
China,11/2022,http://www.nhc.gov.cn/jkj/s7915/202211/922ac1ecde304e6d8974e930023f6245.shtml,619000
China,11/2022,http://www.nhc.gov.cn/jkj/s7915/202211/98912a7a8ed64b9a900fcbabd72e1258.shtml,722000
China,11/2022,http://www.nhc.gov.cn/jkj/s7915/202211/99ad112417c243109f7cb8f1455a7a0f.shtml,544000
China,11/2022,http://www.nhc.gov.cn/jkj/s7915/202211/a2eb89a3a0634be881b53b440bc3f143.shtml,105000
China,11/2022,http://www.nhc.gov.cn/xcs/s3574/202211/39d316d555094db5b2a6a9eb97214a8b.shtml,429000
China,11/2022,http://www.nhc.gov.cn/xcs/s3574/202211/6fedb556a9324cd3b5b986446ee7ca34.shtml,3649000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/35b6cb5a6a214ecdaf9e6b1b5affaa36.shtml,3312000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/44ba0f46473c4cbaaf6e8dcbc79818cc.shtml,3752000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/4c494e4a58784bfda3b1523bbc665e19.shtml,1532000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/507b963ee90f450392410796fa4307ff.shtml,958000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/559d9d310c4a4116a9be0d63f5a14463.shtml,2057000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/5994446437f94f02bec1c0c0f6b77fb6.shtml,1695000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/5b4970ab4a184e84aa6c62753ceb8e3e.shtml,3525000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/5c92b4788c6d4e02b03c53ee3f921dee.shtml,1077000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/65fbcd7877a24a4487f32fbabdc7ffee.shtml,3438000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/687dbb88d1644a4a9eb44ab1cebbdd2e.shtml,1403000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/6a4b3638e2d54b8fba7e4ffd218a9c86.shtml,2737000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/6fb772a75ab24163ba0af83797e9582e.shtml,3038000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/7260b67ef7b64de6970c6735240bd909.shtml,2881000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/75c162c7461547558ce154cdd6923ccb.shtml,1324000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/94f38019824f421c970b87b9802878d9.shtml,2574000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/9e7d302c0bd94b67a1c16b131fa74786.shtml,1205000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/a000c0b89d8442c5a3506b73f350c74c.shtml,1878000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/be85b530b30c4c54b0d794876db24756.shtml,3174000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/c6334349c9b14306be9970bfb5bf86d7.shtml,2278000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/ede169064d2a491896e773ad2d18b7a2.shtml,836000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202211/f1d974c83ad04ea8bc9390ff2f363926.shtml,2451000
China,11/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/89c2e70ef019464bb39702922955a20b.shtml,3947000
India,11/2022,https://dashboard.cowin.gov.in/,2856367
Ireland,11/2022,https://covid19ireland-geohive.hub.arcgis.com/,14479
Mexico,11/2022,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
Norway,11/2022,https://github.com/folkehelseinstituttet/surveillance_data,38187
Turkey,11/2022,https://covid19asi.saglik.gov.tr/,73505
United States,11/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,12504962
Bahrain,12/2022,https://data.who.int/dashboards/covid19/,609
Benin,12/2022,https://data.who.int/dashboards/covid19/,537997
China,12/2022,http://www.nhc.gov.cn/xcs/s3574/202212/b927d43bd0354ffeb5a8e1b91377302f.shtml,7790000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/04265fc962014b47b7d0b0a179c37900.shtml,21236000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/29a8d964493646f5b4e1472c5b7dd820.shtml,0
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/2d2ced5dc427412b9e277d9c1ea05b67.shtml,10672000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/32d1b1c431c542ac99a3d43b05cf2073.shtml,3265000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/3bbfb68c6a664183ae334d3d739cce71.shtml,123000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/4b8c52f3abef4295b308bc4bd17c663c.shtml,408000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/636a00ee74e14d46bea4a9a4058d4eb2.shtml,12916000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/6f703313da6d4f07b6b450cc546b48c0.shtml,23508000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/744848cdfe014df394164c20ea8a6f6e.shtml,13604000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/7d158d35c0dc4d7195a60b6485151de9.shtml,9269000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/91e92764032940858a47326314afad30.shtml,2254000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/a33e0770d251402ca15c361e5a37943c.shtml,661000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/a87d93dbfbd14fc1b7837f1a20092cbe.shtml,25783000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/b61523d0419244618f06626bc9dfaa4b.shtml,279000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/b937b58df47846f9badd68c40848c1b8.shtml,14525000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/bdf09923a0724760becaa8a775c71a6b.shtml,4288000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/d4b084a2cb284f6a98244bba43e14c32.shtml,17611000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/d549a765d6584ecd85b67ebf78155b04.shtml,5105000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/e2b3e84dad9a4dd69e2b333af7e401c6.shtml,6357000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/e2e6e5c78f3f4be5b23b255a56acfc0d.shtml,11972000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/f43d662ccc444430a8d110d056d17d05.shtml,1019000
China,12/2022,http://www.nhc.gov.cn/xcs/yqjzqk/202212/fb45db9968d948c7a22d82ff9b0f84db.shtml,1515000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202212/t20221225_263105.html,27059000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202212/t20221226_263110.html,27932000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202212/t20221227_263121.html,29266000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202212/t20221228_263127.html,30422000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202212/t20221229_263133.html,31500000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202212/t20221230_263148.html,32556000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202212/t20221231_263163.html,33566000
China,12/2022,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230101_263165.html,34207000
Gibraltar,12/2022,https://twitter.com/GibraltarGov/status/1517138573614477315,
Guernsey,12/2022,https://covid19.gov.gg/guidance/vaccine/stats,2167
Hungary,12/2022,https://koronavirus.gov.hu//cikkek/6-millio-421-ezer-beoltott-4-397-az-uj-fertozott-es-elhunyt-56-beteg,
India,12/2022,https://dashboard.cowin.gov.in/,1734372
Ireland,12/2022,https://covid19ireland-geohive.hub.arcgis.com/,7793
Lebanon,12/2022,https://data.who.int/dashboards/covid19/,2169
Liberia,12/2022,https://data.who.int/dashboards/covid19/,88073
Montserrat,12/2022,https://covid19.who.int/,
Northern Cyprus,12/2022,https://asi.saglik.gov.ct.tr/,
Saint Kitts and Nevis,12/2022,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
Saint Lucia,12/2022,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
Tokelau,12/2022,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
United States,12/2022,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,7674803
Venezuela,12/2022,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230102_263167.html,0
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230103_263182.html,458000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230104_263192.html,1119000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230105_263219.html,1866000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230106_263223.html,2613000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230107_263263.html,3818000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230108_263264.html,4477000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230109_263284.html,4950000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230110_263297.html,6167000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230111_263338.html,6921000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230112_263351.html,7581000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_12208/202301/t20230114_263378.html,9570000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_13141/202301/t20230115_263381.html,9150000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_13141/202301/t20230121_263515.html,11026000
China,01/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_13141/202301/t20230128_263529.html,11258000
India,01/2023,https://dashboard.cowin.gov.in/,3824218
Iraq,01/2023,https://data.who.int/dashboards/covid19/,4384
Ireland,01/2023,https://covid19ireland-geohive.hub.arcgis.com/,9024
Jersey,01/2023,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true,602
Libya,01/2023,https://data.who.int/dashboards/covid19/,
Singapore,01/2023,https://data.gov.sg/dataset/covid-19-vaccination,
Turks and Caicos Islands,01/2023,https://covid19.who.int/,
United States,01/2023,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,4150988
Wallis and Futuna,01/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
China,02/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_13141/202302/t20230204_263645.html,673000
China,02/2023,https://www.chinacdc.cn/jkzt/crb/zl/szkb_11803/jszl_13141/202302/t20230211_263697.html,1331000
Cook Islands,02/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
Cote d'Ivoire,02/2023,https://covid19.who.int/,847150
Cyprus,02/2023,https://www.moh.gov.cy/moh/moh.nsf/All/0EFA027144C9E54AC22586BE0032B2F5,
Gabon,02/2023,https://data.who.int/dashboards/covid19/,
Guyana,02/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
India,02/2023,https://dashboard.cowin.gov.in/,2295114
Ireland,02/2023,https://covid19ireland-geohive.hub.arcgis.com/,4747
Kiribati,02/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
Kosovo,02/2023,https://msh.rks-gov.net/sq/statistikat-covid-19/,83
Nauru,02/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
Tuvalu,02/2023,https://data.who.int/dashboards/covid19/,
United States,02/2023,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,2129080
Vanuatu,02/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
Anguilla,03/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
Brazil,03/2023,https://coronavirusbra1.github.io,1247601
Ecuador,03/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,69085
Gambia,03/2023,https://data.who.int/dashboards/covid19/,0
Grenada,03/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
India,03/2023,https://dashboard.cowin.gov.in/,205350
Ireland,03/2023,https://covid19ireland-geohive.hub.arcgis.com/,2587
Lesotho,03/2023,https://data.who.int/dashboards/covid19/,19600
Niue,03/2023,https://data.who.int/dashboards/covid19/,
Philippines,03/2023,https://data.who.int/dashboards/covid19/,18771520
Sint Maarten (Dutch part),03/2023,https://covid19.who.int/,
Tanzania,03/2023,https://data.who.int/dashboards/covid19/,480800
United States,03/2023,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,1564389
Germany,04/2023,https://impfdashboard.de/,12336
India,04/2023,https://dashboard.cowin.gov.in/,65505
Ireland,04/2023,https://covid19ireland-geohive.hub.arcgis.com/,1550
Kazakhstan,04/2023,https://data.who.int/dashboards/covid19/,
Kenya,04/2023,https://data.who.int/dashboards/covid19/,
Macao,04/2023,https://www.ssm.gov.mo/apps1/COVID19Case/en.aspx,2089
Saint Vincent and the Grenadines,04/2023,https://covid19.who.int/,8
Samoa,04/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
Saudi Arabia,04/2023,https://covid19.who.int/,
Seychelles,04/2023,https://data.who.int/dashboards/covid19/,538
Sudan,04/2023,https://data.who.int/dashboards/covid19/,4102994
Syria,04/2023,https://data.who.int/dashboards/covid19/,
Tonga,04/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,
United States,04/2023,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,1432975
Bahamas,05/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,276
Belize,05/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
Curacao,05/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,
Egypt,05/2023,https://data.who.int/dashboards/covid19/,388810
Ethiopia,05/2023,https://data.who.int/dashboards/covid19/,
Fiji,05/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0
French Polynesia,05/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0
Guatemala,05/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,15868
India,05/2023,https://dashboard.cowin.gov.in/,44320
Ireland,05/2023,https://covid19ireland-geohive.hub.arcgis.com/,1957
Israel,05/2023,https://datadashboard.health.gov.il/COVID-19/general,238
Japan,05/2023,https://www.kantei.go.jp/jp/headline/kansensho/vaccine.html,18182
Maldives,05/2023,https://data.who.int/dashboards/covid19/,104
Mali,05/2023,https://data.who.int/dashboards/covid19/,128979
Morocco,05/2023,https://data.who.int/dashboards/covid19/,1369
New Caledonia,05/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,28
North Macedonia,05/2023,https://data.who.int/dashboards/covid19/,
Panama,05/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,23578
Papua New Guinea,05/2023,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0
Paraguay,05/2023,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,98570
Qatar,05/2023,https://data.who.int/dashboards/covid19/,197
South Korea,05/2023,https://ncv.kdca.go.kr/,
Spain,05/2023,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20230526.ods,40432
Uganda,05/2023,https://data.who.int/dashboards/covid19/,
United States,05/2023,"	
https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2",530590
United States,05/2023,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2,518839
Austria,06/2023,https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea,2577
Brunei,06/2023,https://data.who.int/dashboards/covid19/,
Democratic Republic of Congo,06/2023,https://data.who.int/dashboards/covid19/,
Eswatini,06/2023,https://data.who.int/dashboards/covid19/,2718
India,06/2023,https://dashboard.cowin.gov.in/,27673
Ireland,06/2023,https://covid19ireland-geohive.hub.arcgis.com/,1113
Liechtenstein,06/2023,https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=FL,7
Rwanda,06/2023,https://data.who.int/dashboards/covid19/,
Tunisia,06/2023,https://data.who.int/dashboards/covid19/,882
Vietnam,06/2023,https://data.who.int/dashboards/covid19/,89001
Wales,06/2023,https://coronavirus.data.gov.uk/details/vaccinations,66022
Zambia,06/2023,https://data.who.int/dashboards/covid19/,
Burkina Faso,07/2023,https://data.who.int/dashboards/covid19/,
England,07/2023,https://coronavirus.data.gov.uk/details/vaccinations,
France,07/2023,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,3238
Ghana,07/2023,https://data.who.int/dashboards/covid19/,
India,07/2023,https://dashboard.cowin.gov.in/,14223
Ireland,07/2023,https://covid19ireland-geohive.hub.arcgis.com/,370
Madagascar,07/2023,https://data.who.int/dashboards/covid19/,70763
Mauritius,07/2023,https://data.who.int/dashboards/covid19/,
Mozambique,07/2023,https://data.who.int/dashboards/covid19/,2065
Niger,07/2023,https://data.who.int/dashboards/covid19/,
Northern Ireland,07/2023,https://coronavirus.data.gov.uk/details/vaccinations,412
Sao Tome and Principe,07/2023,https://data.who.int/dashboards/covid19/,588
Sierra Leone,07/2023,https://data.who.int/dashboards/covid19/,18626
Somalia,07/2023,https://data.who.int/dashboards/covid19/,
Switzerland,07/2023,https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,5
Honduras,08/2023,https://data.who.int/dashboards/covid19/,
India,08/2023,https://dashboard.cowin.gov.in/,14037
Ireland,08/2023,https://covid19ireland-geohive.hub.arcgis.com/,315
Myanmar,08/2023,https://data.who.int/dashboards/covid19/,
Nicaragua,08/2023,https://data.who.int/dashboards/covid19/,
Turkmenistan,08/2023,https://data.who.int/dashboards/covid19/,
Albania,09/2023,https://data.who.int/dashboards/covid19/,
